id,x,y,z,prop
91633,7.366292,-37.5992,31.775155,
91639,7.069425,-36.050085,30.404986,
91650,4.850771,-24.665794,122.286826,
91653,8.630726,-43.877387,30.158391,
91654,7.377766,-37.50309,59.502775,
91662,3.721575,-18.888174,18.482825,
91669,9.722866,-49.26373,-44.324785,
91671,7.802135,-39.519849,17.590587,
91680,9.606619,-48.582766,-23.938103,
91681,10.924012,-55.241484,-143.170171,
91684,7.36169,-37.202578,29.210771,
91686,7.339623,-37.064921,29.092427,
91704,10.20018,-51.307004,-30.094355,
91705,8.743499,-43.96941,-37.285141,
91714,11.29933,-56.706321,-24.844377,
91727,11.537374,-57.61731,-73.690766,
91729,11.208607,-55.952593,-21.906749,
91737,2.388256,-11.885013,-25.845211,
91753,3.084262,-15.284173,87.913649,
91756,3.560021,-17.631081,6.741603,
91769,5.267032,-26.016412,93.095088,
91772,2.954247,-14.585095,-10.164384,
91778,8.768799,-43.21098,-175.374055,
91810,5.121381,-25.05476,-134.387386,
91813,8.523959,-41.688787,88.004444,
91816,3.897373,-19.044914,-62.85189,
91825,4.338074,-21.147226,83.077898,
91835,5.636894,-27.353442,22.096715,
91847,9.925997,-48.017345,-27.7449,
91853,10.682916,-51.616987,-13.597991,
91858,5.437467,-26.236724,-290.311336,
91874,5.592547,-26.87472,9.015438,
91876,1.813849,-8.712029,69.70839,
91878,10.975048,-52.668474,-62.555573,
91881,8.414506,-40.359487,150.964663,
91894,7.160739,-34.220526,-39.008973,
91913,2.92932,-13.944585,-0.906412,
91921,3.342819,-15.880689,93.569879,
91945,1.494635,-7.062182,-337.760671,
91946,1.802586,-8.513588,-40.483265,
91963,5.689471,-26.752668,-4.89476,
91975,10.757103,-50.395381,-13.526856,
91982,8.285674,-38.758192,45.221802,
91983,5.512254,-25.781855,11.471699,
91996,3.478461,-16.19554,3.143578,
92001,11.107319,-51.640965,-64.543451,
92003,8.77716,-40.764084,42.081061,
92007,6.008636,-27.890156,-61.400116,
92011,10.971589,-50.859845,-78.588135,
92013,0.668787,-3.096277,-133.473717,
92019,6.006208,-27.779088,73.565218,
92024,3.432024,-15.852132,5.094962,
92038,10.758993,-49.535179,34.892454,
92045,1.057072,-4.856627,-74.741318,
92049,2.795854,-12.839747,123.062812,
92055,3.651584,-16.743864,-32.741007,
92070,3.007679,-13.740137,-91.604849,
92100,7.666112,-34.839151,8.379162,
92115,0.585883,-2.652454,-1.200123,
92120,5.156657,-23.302729,120.972791,
92129,4.59184,-20.706514,1.144255,
92130,11.117506,-50.112324,14.053584,
92143,10.094532,-45.343965,238.231498,
92155,3.289652,-14.731332,-7.66554,
92163,1.657138,-7.406914,-14.305485,
92169,4.470151,-19.948358,-66.468274,
92211,8.001016,-35.297624,-130.198145,
92221,5.383798,-23.715456,-215.552193,
92231,8.04457,-35.316483,-35.564198,
92232,8.712581,-38.248864,91.984321,
92244,5.312032,-23.277709,19.078198,
92260,3.449372,-15.066097,20.492175,
92266,9.635529,-42.041332,76.030346,
92279,10.455605,-45.486741,167.847703,
92280,6.360219,-27.655341,1.502598,
92282,7.720752,-33.567367,150.918157,
92284,3.327566,-14.455552,4.417375,
92296,8.306457,-36.002545,-315.302908,
92302,6.735534,-29.15587,-41.646388,
92307,9.908798,-42.82832,-92.549433,
92314,11.271323,-48.660091,-169.797048,
92335,6.827514,-29.350784,-50.037834,
92348,8.876012,-38.075174,7.748428,
92356,11.657101,-49.83653,-65.763254,
92366,3.215293,-13.689058,-21.758417,
92382,11.337944,-48.136342,150.300966,
92387,5.958692,-25.268704,91.068702,
92390,7.571555,-32.093787,-39.550276,
92391,8.150955,-34.549013,-154.451916,
92424,11.245875,-47.31138,47.173307,
92430,9.7845,-41.043046,32.947465,
92432,6.356626,-26.650607,-70.629685,
92437,10.111955,-42.353624,-162.036392,
92448,4.351361,-18.16036,139.401742,
92452,4.957497,-20.667563,-30.248181,
92460,10.921218,-45.466799,-50.627936,
92465,4.775979,-19.85213,-28.474189,
92466,4.746638,-19.72905,-28.294695,
92469,7.016757,-29.145906,-22.310051,
92483,3.437316,-14.245031,-57.985624,
92484,11.063883,-45.848474,-78.789462,
92492,7.953288,-32.876473,99.914948,
92503,10.309555,-42.527732,72.072613,
92508,7.517844,-30.995442,-13.26405,
92529,6.814168,-27.991354,-216.431672,
92532,8.611229,-35.334449,41.630547,
92534,0.778828,-3.195753,-78.671771,
92567,4.59029,-18.648474,-14.735723,
92580,2.790755,-11.307203,1.720327,
92586,6.501999,-26.329373,-156.652238,
92591,7.299098,-29.540293,-8.942171,
92608,11.61347,-46.799917,-14.145255,
92616,9.777487,-39.363947,254.520459,
92623,8.605306,-34.602988,-32.248569,
92624,8.539647,-34.338528,27.973043,
92626,7.855066,-31.573712,-3.273475,
92627,4.735229,-19.031911,8.550668,
92637,10.310468,-41.34772,-19.912595,
92654,11.483943,-45.872196,3.475585,
92660,6.556669,-26.16813,37.862371,
92677,9.808771,-39.029708,87.327055,
92678,8.725365,-34.716951,-141.969499,
92692,6.463469,-25.628215,1.971158,
92705,11.054483,-43.726326,71.661996,
92715,3.944578,-15.582834,40.377408,
92725,3.074982,-12.101832,8.0782,
92759,9.411648,-36.868796,-86.813774,
92760,10.937051,-42.838211,84.558815,
92776,1.706149,-6.655863,-10.183654,
92779,5.594393,-21.810777,-7.773546,
92781,11.438773,-44.572682,-38.371538,
92787,7.423424,-28.891896,96.611738,
92789,8.058274,-31.332802,-417.157342,
92803,11.395796,-44.108331,-45.506661,
92804,3.291958,-12.739845,57.226372,
92808,2.716642,-10.504041,1.122757,
92809,7.33984,-28.377709,-31.933275,
92815,8.439568,-32.599477,36.354459,
92824,4.875113,-18.793622,-168.375775,
92826,2.573194,-9.914987,39.050245,
92844,9.611359,-36.908005,42.11566,
92866,10.975999,-42.029375,258.150885,
92881,6.100734,-23.286509,-18.210673,
92892,5.234601,-19.935375,11.986666,
92901,7.84775,-29.838761,-0.271402,
92913,2.393269,-9.070282,-10.519238,
92945,8.891924,-33.48427,-97.664076,
92955,6.618686,-24.855898,3.60916,
92959,11.566824,-43.388414,13.090435,
92976,8.123921,-30.34015,64.551704,
92983,2.529909,-9.441911,-99.722465,
92988,5.974304,-22.290987,-63.213999,
92991,10.838253,-40.432867,156.847838,
93017,10.034714,-37.22091,6.401783,
93057,6.716757,-24.706446,23.258369,
93076,8.981615,-32.913551,-25.765919,
93080,4.813463,-17.627854,-41.416612,
93084,9.767728,-35.762436,10.409212,
93105,8.755501,-31.936379,-8.066814,
93115,6.771591,-24.651517,27.352282,
93134,8.258543,-29.951165,27.477855,
93136,11.675164,-42.328374,-4.412978,
93139,4.291993,-15.551899,-56.567847,
93156,5.209019,-18.816853,-14.687233,
93188,7.93275,-28.488565,-278.546596,
93197,8.309962,-29.774108,82.422151,
93203,5.931143,-21.226854,-115.705185,
93213,6.326274,-22.577554,-13.471863,
93214,6.025426,-21.500303,-47.721601,
93216,7.096665,-25.31742,6.832711,
93228,11.677428,-41.521024,-39.896388,
93246,7.047463,-24.94763,-5.059733,
93250,7.887145,-27.899941,-221.826896,
93252,11.619387,-41.078902,-45.862351,
93253,6.841135,-24.17451,-38.682416,
93271,11.237231,-39.551246,12.623489,
93273,9.387996,-33.035014,-58.936741,
93277,7.365339,-25.905448,-108.954099,
93279,5.580404,-19.624553,-52.480097,
93284,10.915604,-38.360552,-52.923636,
93289,9.131453,-32.077795,-105.088001,
93318,9.813211,-34.32732,5.079748,
93344,10.447528,-36.368465,-20.291901,
93362,11.489548,-39.889449,36.089156,
93388,11.267032,-38.85539,-16.133344,
93415,11.160743,-38.346115,218.60337,
93416,1.625907,-5.586106,32.189981,
93436,8.198244,-28.069787,12.459594,
93450,7.837682,-26.738676,-51.727105,
93452,6.95881,-23.716532,6.099966,
93479,6.872939,-23.274585,-112.758331,
93502,10.175822,-34.289053,3.305141,
93510,10.770638,-36.216543,-3.227659,
93520,9.890669,-33.213282,-44.904155,
93530,3.945759,-13.231884,-10.428815,
93532,10.640853,-35.681531,-7.844754,
93539,6.205019,-20.760626,-164.415846,
93545,9.840991,-32.907403,210.43492,
93548,10.055945,-33.60935,19.149764,
93563,3.853497,-12.829241,-10.39459,
93569,9.508483,-31.623153,-17.31506,
93576,7.081173,-23.515508,3.283736,
93578,2.295683,-7.616551,3.035818,
93595,3.118597,-10.338884,-64.89715,
93604,2.364482,-7.829067,3.119241,
93622,10.168792,-33.560841,22.342001,
93631,7.015901,-23.113875,14.08944,
93653,11.280158,-37.038168,237.832994,
93670,9.336464,-30.566056,99.946132,
93671,5.993085,-19.616159,6.213567,
93680,11.723986,-38.312324,15.943338,
93705,4.027583,-13.105213,-196.761624,
93717,1.774317,-5.764991,112.705506,
93725,7.266244,-23.572139,-14.805203,
93755,7.39069,-23.860165,-22.831062,
93756,11.600858,-37.446197,-54.032638,
93761,7.355793,-23.726457,16.794457,
93780,10.403399,-33.477738,24.184031,
93788,1.885917,-6.058273,26.552421,
93819,9.052029,-28.941534,-23.610478,
93831,4.178676,-13.326443,56.786893,
93845,11.402802,-36.295653,85.363598,
93855,4.126945,-13.112707,-34.763806,
93859,3.99018,-12.672731,-33.385892,
93886,9.409882,-29.646769,-50.213526,
93896,6.040285,-18.995656,-94.254192,
93912,7.14107,-22.395317,-97.198019,
93929,4.258806,-13.330307,-15.090364,
93930,1.81341,-5.676232,-6.636301,
93933,11.103871,-34.736498,-40.615561,
93940,9.270086,-28.975324,-53.275528,
93954,10.670218,-33.287463,-72.603442,
93959,5.974615,-18.619597,-397.926217,
93960,10.596008,-33.019449,-186.924615,
93973,4.479716,-13.939683,213.63163,
94010,4.888819,-15.113414,-105.190432,
94031,10.836871,-33.374207,-28.926086,
94042,4.876505,-14.989681,18.689803,
94046,9.948092,-30.556035,14.394439,
94051,3.316045,-10.17713,16.91333,
94052,1.684,-5.167663,-47.583116,
94054,3.16458,-9.70451,0.514659,
94073,3.791401,-11.596218,-17.998617,
94081,3.534238,-10.788301,27.627312,
94122,11.443245,-34.695099,-43.389293,
94126,11.094967,-33.600835,-200.568505,
94145,6.765607,-20.439074,75.804074,
94195,8.57898,-25.669979,42.821987,
94198,11.106682,-33.210245,-69.09171,
94206,7.16792,-21.415083,38.417482,
94262,5.763123,-17.062539,6.313101,
94275,8.977181,-26.524868,-44.826623,
94287,5.62741,-16.595137,52.460429,
94296,11.420282,-33.651459,1.343567,
94300,7.906709,-23.28406,-15.615221,
94308,7.148286,-21.024363,151.284098,
94310,6.109684,-17.964326,165.582915,
94327,8.079943,-23.696019,11.619633,
94336,3.680988,-10.778439,-58.750556,
94350,8.135614,-23.777829,-11.28349,
94352,4.161675,-12.163752,43.002444,
94355,8.334358,-24.348138,5.261456,
94379,10.377005,-30.181234,-35.893719,
94392,10.045497,-29.16572,-72.988461,
94406,6.093404,-17.64744,20.081925,
94444,3.680929,-10.582772,-11.558006,
94460,9.434507,-27.070751,30.74135,
94462,9.557324,-27.41784,-5.629155,
94465,11.611835,-33.304711,69.846984,
94466,1.925584,-5.520142,0.528861,
94484,7.497777,-21.43943,30.547504,
94507,4.164177,-11.862498,37.24346,
94522,11.057255,-31.395574,-101.160846,
94535,6.657921,-18.86142,84.084082,
94541,9.063612,-25.654814,-96.959571,
94563,8.989772,-25.329062,-36.172981,
94568,10.999461,-30.971001,-26.03507,
94591,6.301359,-17.657451,-94.781974,
94626,11.491374,-32.035394,115.273027,
94635,9.011282,-25.095355,23.702407,
94644,9.123033,-25.357794,-27.711842,
94650,6.27949,-17.427334,77.043641,
94686,6.875262,-18.979773,15.39512,
94728,11.686476,-32.081194,-135.226122,
94742,9.510733,-26.039321,-75.661538,
94749,6.071266,-16.60721,48.361835,
94776,3.738113,-10.189776,-1.461065,
94786,9.950368,-27.092377,63.965175,
94792,10.407881,-28.321375,143.930075,
94805,8.049907,-21.87254,-74.503551,
94854,5.371773,-14.464361,-10.797322,
94872,6.784487,-18.225431,105.989219,
94883,4.414808,-11.847178,55.327536,
94893,6.878161,-18.43148,10.755594,
94928,8.656027,-23.039466,16.529146,
94961,6.548789,-17.324515,-41.897413,
94966,9.921558,-26.238139,-39.21628,
94974,10.64791,-28.111203,-42.202145,
94979,11.604109,-30.61547,36.000117,
94999,10.367344,-27.285432,-28.985346,
95004,10.16892,-26.743716,-3.303092,
95020,7.681226,-20.136172,-57.359374,
95024,4.701552,-12.31749,8.63477,
95026,11.355334,-29.733481,-62.986722,
95031,8.049249,-21.065062,-18.384711,
95049,4.897922,-12.791551,-92.096906,
95055,6.956448,-18.140243,-37.920272,
95090,8.830315,-22.940632,-48.240007,
95095,10.529896,-27.322939,-80.923691,
95122,9.800054,-25.341269,-11.011797,
95133,11.379024,-29.375686,12.856948,
95152,5.379424,-13.838527,3.140845,
95172,3.879135,-9.954675,-24.534474,
95197,9.046729,-23.135242,11.53761,
95207,5.650026,-14.436012,0.843584,
95212,11.127889,-28.419452,-273.786216,
95248,7.832119,-19.868619,-124.120659,
95275,7.768553,-19.624753,-41.837974,
95279,5.986211,-15.113073,19.009371,
95344,7.727434,-19.306567,-64.673644,
95348,6.038731,-15.078727,-42.989655,
95373,5.601743,-13.937444,-72.033891,
95407,8.432431,-20.86948,-71.034735,
95421,8.282563,-20.472478,-59.484517,
95423,8.726907,-21.550136,-76.480147,
95432,10.274245,-25.347903,6.081551,
95483,3.034708,-7.426601,-86.814088,
95490,6.523212,-15.949728,292.748369,
95497,10.656684,-26.033009,-33.376061,
95522,11.491078,-27.963423,18.605391,
95539,10.015185,-24.322249,126.663776,
95551,11.249743,-27.26819,-17.582561,
95554,8.790467,-21.299308,29.207404,
95591,10.895798,-26.275169,11.305801,
95604,7.627619,-18.36296,-28.332967,
95631,3.952919,-9.477404,-104.428137,
95633,7.570499,-18.14747,-28.197139,
95696,3.423358,-8.150527,14.474748,
95784,6.762238,-15.909264,-3.446377,
95794,11.616091,-27.28853,-29.19208,
95799,0.784452,-1.840016,5.396152,
95811,6.721452,-15.738338,-12.185224,
95816,6.849713,-16.021085,-91.288855,
95819,8.832887,-20.650473,0.226396,
95822,9.458298,-22.101898,-12.793307,
95826,6.756741,-15.780078,-115.279059,
95881,7.565716,-17.519843,7.648494,
95883,10.590442,-24.516683,17.47734,
95884,6.214128,-14.38395,-59.354018,
95956,6.290433,-14.410257,19.58157,
95962,8.173044,-18.703725,61.378286,
95983,5.771903,-13.16999,1.152512,
95987,8.531748,-19.460526,-68.624729,
96009,4.360766,-9.913043,-104.371443,
96012,10.2245,-23.238038,-175.160892,
96025,10.949305,-24.853395,4.039832,
96033,5.033901,-11.418512,-34.240045,
96042,11.066957,-25.078416,75.021089,
96043,6.839692,-15.493636,-44.336141,
96093,5.338967,-12.001819,20.214861,
96123,2.805135,-6.281543,-44.681503,
96138,4.792178,-10.707751,14.090766,
96168,11.240924,-25.02368,-5.056307,
96184,9.866543,-21.925679,-65.407265,
96198,11.21831,-24.861268,-34.37186,
96210,7.229841,-16.005773,50.268328,
96238,10.546869,-23.245751,278.946467,
96271,10.999842,-24.140563,17.821917,
96308,3.484187,-7.595481,-95.604789,
96314,9.794607,-21.32284,33.478636,
96350,2.922088,-6.33078,28.869891,
96395,2.913602,-6.280566,21.147399,
96403,8.729498,-18.805478,-10.451095,
96427,11.403834,-24.491754,27.167711,
96473,7.995454,-17.087726,104.011085,
96514,4.323765,-9.188931,279.927849,
96532,2.006851,-4.250746,50.960762,
96554,7.651522,-16.16892,-26.844091,
96573,5.549673,-11.688195,-40.902289,
96588,5.75948,-12.100007,16.270979,
96594,5.799717,-12.177653,16.372712,
96616,4.621085,-9.673025,-96.398958,
96648,9.298562,-19.373747,-35.77876,
96690,8.342665,-17.319517,-19.278822,
96701,9.361407,-19.408067,-82.709304,
96718,9.709572,-20.102991,-74.172347,
96726,10.195091,-21.080095,37.497671,
96744,9.920533,-20.470911,4.047754,
96788,3.064827,-6.28727,-15.929426,
96849,8.225071,-16.702022,-24.11976,
96860,8.04648,-16.320719,63.721911,
96864,11.629417,-23.574993,-127.181835,
96878,10.630682,-21.51629,-65.996564,
96889,7.651007,-15.470108,-43.566443,
96895,8.584491,-17.349917,-89.078691,
96914,7.820123,-15.760637,11.690364,
96915,7.822076,-15.758607,10.161588,
96932,4.324957,-8.69075,6.157469,
96982,11.354602,-22.680933,-153.930448,
96983,5.168078,-10.320545,7.217152,
96986,7.908325,-15.787971,11.788652,
97076,10.465921,-20.636862,-110.209719,
97090,11.022715,-21.68619,49.570344,
97111,10.532129,-20.66719,12.265907,
97117,8.216546,-16.112643,122.279004,
97124,6.964788,-13.643765,42.707954,
97129,6.413203,-12.551741,23.85548,
97197,8.369103,-16.230963,-50.690166,
97207,11.593039,-22.460398,39.536914,
97224,6.027538,-11.650466,-41.611435,
97322,9.81058,-18.726133,-72.688409,
97329,10.81351,-20.622454,16.274501,
97338,2.355468,-4.4873,0.790749,Altair
97346,11.639144,-22.160504,27.878908,
97347,5.083699,-9.675227,-290.492167,
97363,11.137316,-21.163943,-52.733925,
97365,8.789994,-16.702189,3.469379,
97366,9.79157,-18.600135,166.180075,
97494,11.716278,-21.919938,-11.03961,
97633,6.141341,-11.276216,-5.700981,
97725,6.563854,-11.925647,1.528534,Alshain
97755,11.280499,-20.384256,-11.514028,
97759,7.496701,-13.541107,19.300658,
97794,9.296819,-16.726146,-25.368059,
97795,3.46739,-6.238047,-22.449965,
97814,7.90466,-14.177688,27.188596,
97819,7.924295,-14.205466,-9.903749,
97849,10.037412,-17.936755,-34.596148,
97859,10.116094,-18.059977,-34.851058,
97882,11.344923,-20.211528,13.286989,
97893,8.930258,-15.892831,-4.064186,
97900,11.38231,-20.229049,-34.104682,
98005,6.329874,-11.125661,-18.237929,
98011,4.377703,-7.691308,57.633489,
98071,4.393901,-7.661763,94.645783,
98105,10.916697,-18.948529,-3.839532,
98159,8.861455,-15.296423,-11.791191,
98184,4.754832,-8.186656,-30.794025,
98194,9.021016,-15.510779,7.50985,
98222,8.894917,-15.250224,-37.531579,
98311,6.79055,-11.543325,-35.233754,
98365,9.313689,-15.722075,5.099387,
98367,8.307083,-14.020453,-19.45785,
98369,5.094198,-8.596462,-11.929778,
98385,6.55367,-11.039385,0.746132,
98391,9.380032,-15.79218,-70.260365,
98451,5.214501,-8.71375,-34.848175,
98454,7.060984,-11.795308,7.903998,
98478,7.448189,-12.411958,6.246207,
98498,11.240055,-18.698344,-16.969438,
98504,8.754808,-14.555518,5.215768,
98513,10.190948,-16.932555,9.549536,
98559,9.173199,-15.151562,57.921465,
98590,4.777451,-7.870172,12.876056,
98597,4.650793,-7.656514,137.259574,
98605,7.639772,-12.569782,11.691332,
98643,3.559782,-5.834946,-16.356595,
98710,11.471703,-18.677878,29.263806,
98715,10.15194,-16.507748,14.065856,
98791,6.97944,-11.249249,96.851106,
98821,7.098135,-11.405312,-19.196747,
98834,6.705597,-10.757328,-7.845469,
98853,9.438292,-15.10721,82.559663,
98916,1.898785,-3.021095,41.829582,
98924,1.313772,-2.087713,-5.587991,
98939,10.954137,-17.379882,94.313317,
98954,10.722827,-16.983215,-71.071641,
99002,6.427304,-10.129467,-95.031187,
99038,7.19509,-11.294947,24.638479,
99068,7.876695,-12.325182,-5.466942,
99109,2.02083,-3.145545,16.508111,
99115,8.669016,-13.486542,167.87025,
99120,7.649307,-11.898178,-8.238654,
99134,10.600964,-16.465053,5.684825,
99143,2.632166,-4.084363,-3.543434,
99233,10.101577,-15.530665,-80.261774,
99241,9.366853,-14.385959,-106.618239,
99242,9.164202,-14.074086,100.019666,
99316,2.454236,-3.733596,-31.90517,
99368,1.671887,-2.531899,-79.814552,
99382,2.410191,-3.645204,-4.395049,
99392,10.659924,-16.105781,-0.29224,
99445,11.132754,-16.745069,-2.569477,
99455,10.6893,-16.06062,55.533144,
99507,4.417951,-6.593863,-4.049903,
99560,10.073495,-14.951845,16.799692,
99582,3.6297,-5.371916,-62.637675,
99611,8.620561,-12.720374,-79.101496,
99646,11.059958,-16.257602,23.666288,
99696,3.899623,-5.69941,16.154269,
99899,7.065626,-10.126874,-12.979577,
99902,10.206171,-14.625688,-46.497774,
99956,5.506185,-7.834293,-37.235229,
99962,2.964694,-4.216079,49.039594,
99979,10.753438,-15.272607,-96.735386,
99996,4.382687,-6.216972,56.766483,
100031,8.580624,-12.120876,-18.865793,
100034,5.827597,-8.229039,-68.417219,
100053,10.195854,-14.364089,-40.999033,
100071,11.679071,-16.434895,-48.229184,
100086,11.555626,-16.247745,-23.760626,
100164,5.943427,-8.278841,-16.491963,
100372,5.211581,-7.113209,-75.184853,
100467,9.010412,-12.153909,-222.202614,
100565,7.735421,-10.31884,-64.868073,
100597,7.890496,-10.500156,-6.909686,
100599,10.069952,-13.395188,-10.016766,
100642,1.958058,-2.591076,-73.566046,
100711,11.48618,-15.106167,-116.106467,
100719,6.133542,-8.062437,90.676871,
100758,5.99,-7.844562,62.965898,
100767,11.538446,-15.094197,37.278593,
100811,9.979183,-13.001242,-83.587252,
100840,6.475655,-8.411463,68.09555,
100854,2.028515,-2.630896,7.272756,
101056,10.153317,-12.895535,14.725703,
101118,5.81739,-7.343509,277.619771,
101190,8.784956,-11.008198,6.586533,
101236,5.171142,-6.441687,-123.180134,
101267,8.404624,-10.437416,28.701329,
101285,8.571694,-10.624832,-24.209317,
101301,6.039553,-7.465145,-70.935027,
101304,6.252817,-7.726787,-48.72293,
101423,4.348805,-5.305683,26.719508,
101487,8.88902,-10.785669,61.68757,
101516,11.67083,-14.117152,-26.756388,
101555,1.807698,-2.177566,273.209342,
101626,10.687579,-12.778973,1.449287,
101654,7.795677,-9.286908,-21.473863,
101668,8.468665,-10.075057,-5.797743,
101681,10.429817,-12.396974,28.640963,
101758,9.957969,-11.724858,-95.860992,
101770,8.450472,-9.940748,20.424706,
101773,11.60418,-13.647026,189.997086,
101794,7.26085,-8.521306,-42.828259,
101797,7.965558,-9.346418,-46.964619,
101810,5.857959,-6.867725,-5.736307,
101855,4.788986,-5.591699,-9.663966,
101875,5.316353,-6.193657,-83.353263,
101877,9.153803,-10.662278,107.190701,
101904,11.079552,-12.863836,-5.818767,
101911,7.04371,-8.170404,198.514316,
101922,11.077503,-12.835259,39.287558,
101928,10.661751,-12.348333,-68.202317,
101969,6.006985,-6.929188,19.039262,
102002,9.78249,-11.249611,-19.027319,
102064,11.018527,-12.568841,-37.903223,
102070,5.795698,-6.604754,8.634767,
102078,5.584971,-6.35954,-5.15434,
102091,4.44524,-5.055924,12.575933,
102100,9.664508,-10.986162,23.038483,
102154,8.799322,-9.937473,-6.266031,
102286,5.964462,-6.642729,25.830656,
102315,4.215494,-4.681902,146.492192,
102450,5.045239,-5.536342,70.57593,
102460,7.351879,-8.059169,33.129944,
102537,6.432414,-6.991616,-69.929193,
102539,9.159242,-9.947414,17.878946,
102584,5.09985,-5.517625,104.004257,
102593,10.402543,-11.23789,-72.8685,
102639,5.42392,-5.829224,29.266539,
102708,3.736291,-3.987443,-1.667998,
102765,2.259284,-2.394775,6.232392,
102992,9.653051,-9.996202,-24.016349,
103056,10.500147,-10.799731,-2.77772,
103093,9.017958,-9.237244,-229.522349,
103104,4.942952,-5.057615,136.428823,
103109,8.907683,-9.110321,5.241957,
103127,11.121254,-11.34993,-15.414623,
103270,11.18243,-11.234601,83.91306,
103304,11.059344,-11.07326,-25.799311,
103318,6.051501,-6.048474,24.389278,
103322,8.277007,-8.270574,9.84271,
103323,9.774962,-9.766727,-37.114871,
103422,6.73374,-6.647053,50.055984,
103468,10.194874,-10.020454,-1.58291,
103527,9.695032,-9.470962,13.978517,
103578,4.972575,-4.834249,-10.664304,
103708,7.053309,-6.768742,-42.423652,
103757,10.809072,-10.317732,1.853111,
103836,11.27458,-10.66292,46.19614,
103862,3.854291,-3.637215,32.696911,
103872,9.260052,-8.731304,-77.704793,
103879,1.979356,-1.863636,2.181892,
103883,1.986273,-1.869789,2.188742,
103890,8.323052,-7.833667,30.856618,
103962,7.520553,-7.027438,-25.374135,
104038,6.411431,-5.943411,29.890697,
104046,1.150845,-1.065873,-86.118423,
104095,8.705568,-8.02691,-2.79973,
104099,2.431319,-2.240697,-23.607487,
104102,4.208227,-3.877326,-18.920359,
104116,8.544884,-7.860567,-61.293027,
104267,7.122952,-6.447889,-355.742178,
104307,7.959631,-7.177825,-10.211543,
104751,2.330004,-2.003156,-2.476477,Lacaille 8760
104775,7.416408,-6.35872,74.379997,
104852,10.499031,-8.92582,81.074238,
104861,5.276111,-4.483201,13.348778,Alderamin
104876,11.597373,-9.840657,-27.842127,
104935,4.723553,-3.983812,-67.330347,
104996,5.969957,-5.002145,-18.944863,
105001,11.697208,-9.795105,-5.508505,
105101,9.109668,-7.549021,-27.758905,
105171,6.407178,-5.271831,-69.683158,
105174,11.580577,-9.525235,-86.039331,
105191,11.667856,-9.580825,-193.586988,
105216,7.120294,-5.833362,38.503335,
105228,1.424589,-1.164897,-35.692392,
105244,1.317649,-1.075009,-33.025046,
105271,6.374204,-5.186999,-31.762488,
105334,10.150446,-8.201193,-21.456273,
105371,5.90049,-4.749317,-18.964108,
105425,6.888672,-5.514922,24.888028,
105519,3.025799,-2.397286,-8.418648,
105531,7.633923,-6.043531,-130.184706,
105564,10.068417,-7.939135,-19.09929,
105565,4.750712,-3.745861,41.686206,
105765,5.062257,-3.897986,2.03206,
105913,6.514846,-4.940104,-1.410878,
105917,10.763966,-8.15824,-110.5365,
105944,10.809417,-8.170866,28.820673,
106049,6.63592,-4.960128,-35.598346,
106058,8.741748,-6.526715,20.519816,
106098,2.608354,-1.937731,-3.739143,
106214,8.975228,-6.590613,14.017387,
106216,2.87676,-2.112116,263.133699,
106299,3.076463,-2.234389,98.254858,
106354,7.48459,-5.403649,-11.337122,
106390,9.788251,-7.031738,193.800407,
106461,7.659978,-5.467456,-19.051848,
106470,9.597367,-6.84533,6.195318,
106538,9.639029,-6.816,-63.342212,
106539,5.568883,-3.937706,41.549227,
106679,4.957241,-3.455125,-21.176373,
106695,2.283532,-1.58789,28.031294,
106746,3.808297,-2.630174,-20.688835,
106896,5.140319,-3.491747,-60.58344,
106991,7.317458,-4.918019,84.430517,
107084,10.671331,-7.097006,-5.063408,
107114,10.823962,-7.17256,36.361082,
107179,8.314293,-5.472052,-15.746832,
107213,9.534405,-6.248606,-3.296196,
107306,9.103246,-5.896903,-11.755527,
107322,7.746428,-5.005809,-45.064056,
107357,7.997028,-5.142884,35.486202,
107362,4.218226,-2.710722,-15.526337,
107404,10.574591,-6.762055,-94.498952,
107606,6.416731,-4.002475,-103.891805,
107639,8.951183,-5.56441,116.345979,
107677,10.51783,-6.505754,-25.602792,
107698,11.567608,-7.134141,-46.553353,
107786,9.747796,-5.951723,-131.430793,
107815,8.528789,-5.187865,-10.702409,
107816,9.633267,-5.859804,-37.915948,
107819,5.123725,-3.113592,-26.687003,
107977,6.910165,-4.122489,-73.19676,
108060,8.652443,-5.112619,-12.413516,
108109,3.200133,-1.880973,29.672824,
108116,3.191774,-1.873928,29.593291,
108122,4.458165,-2.615365,20.114775,
108190,9.185579,-5.343482,35.152886,
108222,9.855773,-5.716933,-20.498442,
108224,5.223357,-3.028532,-10.354419,
108361,6.808447,-3.882732,4.22142,
108421,11.042852,-6.245573,-74.340032,
108437,8.917954,-5.036744,0.25035,
108516,4.586564,-2.562626,156.161598,
108526,1.732589,-0.966715,-3.030307,
108544,11.439326,-6.376709,-15.96901,
108561,6.45727,-3.592128,-103.148272,
108573,11.085515,-6.15803,26.739992,
108584,9.063785,-5.01912,-28.350154,
108823,4.907575,-2.641966,69.4145,
108828,7.26204,-3.903108,52.894537,
108830,9.335368,-5.015491,5.019565,
108899,8.872705,-4.723236,-28.050867,
108990,9.849799,-5.182224,27.168651,
109024,9.521257,-4.984776,-54.917991,
